message_text,class_label
Subsidized water tariff of Rs.147 applied on account 8370911788. Payable: Rs.22259.,benign
"CESC Final Notice: Consumer 4980637850, pending payment Rs.5689. Pay via https://rb.gy/CC56C before 8 PM or face disconnection.",phishing_link
Gas meter reading for September: 455 units. Bill Rs.11731. Due by 20 Aug 2024.,benign
"Hi, this is City Power. Your account has Rs.18170 dues. Complete payment at https://tiny.cc/lieCkfo or service cuts tonight.",impersonation
KYC expired. Update within 2 hours to avoid account freeze: https://tiny.one/51pG3,phishing_link
WARNING: Water Board Notice: Unpaid bill Rs.10403 on account 6698191664. Supply will be cut today. Pay now: https://tiny.cc/utilitypay,kyc_scam
Water bill pending Rs. 4158. Pay today using https://tiny.one/yylsJbA to avoid penalty.,fake_payment_portal
New water meter installation scheduled at your property on 16 Jun 2024. Be available 9 AM-1 PM.,benign
WARNING: URGENT: Your electricity connection [4736675025] will be disconnected today at 6 PM due to overdue bill Rs.8610. Pay NOW: hxxp://waterservices(.)in/overdue/3gpyK3Il,impersonation
NEFT transfer of Rs.8825 to 2486492553 successful. UTR: 50503335. 8 Mar 2024,benign
Your electricity account 0081554728 is up to date. Next bill on 21 Mar 2024.,benign
Your LPG cylinder has been booked. Delivery expected on 20 Oct 2024. Order ID: 97522854.,benign
NEFT transfer of Rs.24844 to 1622944154 successful. UTR: 86535098. 15 Sep 2024,benign
Gas meter reading for June: 372 units. Bill Rs.21190. Due by 17 Jul 2024.,benign
Gas subsidy pending. Confirm KYC instantly: hxxps://bit.ly/SxRC6,impersonation
Reminder: Water dues Rs. 7812. Pay via official app official portal,benign
Transaction alert: Rs. 7459 credited. Ref: R237526.,benign
Gas bill for May generated: Rs.22277 for account 7531386888. Due date: 11 Jul 2024. Pay at https://mahadiscom.in/consumer/pay/Ng2pPuby?ref=48288653,benign
Urgent: Suspicious transaction of Rs.3165 detected on your account. Verify instantly: http://10.41.126.31/bill/cgXvQZ7 or account freezes.,phishing_link
NOTICE: Electricity Board has flagged account 6969439249 for non-payment of Rs.2435. Pay via: https://hdfcnet-LkmWw1N.com/verify before midnight.,kyc_scam
Last reminder: Electricity dues Rs.9042 pending. Connection termination in progress. Stop it by paying: http://powerpay-LkYQ8.store/now,phishing_link
Your electricity account shows Rs.21657 pending. Our team will disconnect supply at 5 PM. Avoid this by paying: https://mahadiscom-OCYLv.in/bill/pay,impersonation
Electricity bill reminder: Rs. 2430 due. Pay via official DISCOM app or website official portal,benign
Payment received for electricity bill Rs. 324. Receipt: R952095.,benign
Final notice from State DISCOM: Pending bill Rs. 2258. Pay immediately at https://bit.ly/T9GkMx to avoid disconnection.,impersonation
SBI Alert: Your account 7471570776 shows unusual activity. Confirm your details at https://tiny.cc/9BzJBaWAr to prevent blocking.,kyc_scam
Gas subsidy pending. Confirm KYC instantly: https://118.69.11.203/bit.ly/oY90NWcX,kyc_scam
Transaction alert: Rs. 10171 credited. Ref: R771243.,benign
IGL: PNG connection transfer request received. Processing time 7 working days. Ref: 61817980.,benign
Gas connection termination notice for 2191145576: Rs.21233 overdue. Clear dues at hxxp://waterservices(.)in/overdue/YPlENg to avoid disconnection.,phishing_link
WARNING: Water Board Notice: Unpaid bill Rs.4154 on account 5802446697. Supply will be cut today. Pay now: https://torrentpower-kD9nBTHJ6.co.in/dues,impersonation
Your electricity bill for this cycle is Rs. 11961. Use official portal official portal.,benign
LPG connection blocked. Reactivate by paying Rs. 6043 at https://tinyurl.com/Q13kLwniL,kyc_scam
Notice: Water connection under review. Verify & pay Rs. 5390: https%3A%2F/rb.gy/0znu2Im,impersonation
NEFT transfer of Rs.16277 to 7239598539 successful. UTR: 51059237. 22 Jan 2024,benign
Water bill for this month is Rs. 973. Pay using official portal official portal,benign
Cylinder delivery scheduled for 10 Nov 2024. Please keep Rs.9465 ready for driver.,benign
"Bill generated: Consumer 6713850260, Amount Rs.21863, Due 3 Feb 2024. Pay online: https://apspdcl.in/pay/x70eEjSm",benign
Your account statement for May is ready. View at https://bsesdelhi.com/pay/bill/pEVWjqCm,benign
Your loan application 84467666 is approved. Disbursement of Rs.18572 by 2 Jan 2024.,benign
Final notice from City Power: Pending bill Rs. 1181. Pay immediately at https://cutt[.]ly/P8jB8 to avoid disconnection.,phishing_link
FD maturity alert: Your fixed deposit of Rs.12354 matures on 20 Mar 2024. Contact branch for renewal.,benign
Your gas bill of Rs. 10576 is generated. Pay via authorized portal official portal,benign
Water bill generated for account 8829489277: Rs.15248. Please pay by 20 Feb 2024.,benign
HMWS&SB Alert: Account 4296150611 has Rs.19253 pending. Pay via http://fastpay-IaB3O.cc/bill or face water supply suspension.,impersonation
Gas meter reading for May: 213 units. Bill Rs.12057. Due by 18 Dec 2024.,benign
SIP of Rs.7632 processed for account 7718739715 on 26 Sep 2024. Ref: 15395459.,benign
IGL: PNG connection transfer request received. Processing time 7 working days. Ref: 87391904.,benign
"Dear Consumer, Water Dept. has recorded Rs.3397 pending dues for account 5352939788. Pay: https://jaldiscom-zZjXkY.net/pay to avoid disconnection.",kyc_scam
"Dear Consumer, your MSEDCL bill of Rs.20905 is overdue. To avoid power cut, pay immediately: https://axisbank-9rSjQpk.in/confirm - Ref#82089587",phishing_link
PNB Alert: Your net banking password expires today. Reset immediately at https://jaldiscom-BCAOPsk.net/pay to avoid lockout.,kyc_scam
Reminder: Water bill Rs.23067 due on 27 Aug 2024. Avoid late fees - pay at https://bescom.org/consumer/tvrZidJJ/pay,benign
Water bill for this month is Rs. 7265. Pay using official portal https://waterpay.example.in/pay/MmvXZ,benign
Water bill generated for account 6520836041: Rs.15907. Please pay by 26 Jul 2024.,benign
Your electricity account 9792666072 is up to date. Next bill on 24 Aug 2024.,benign
SBI Alert: Your account 9970527161 shows unusual activity. Confirm your details at https://cutt.ly/vqYS5N5xT to prevent blocking.,impersonation
Your credit card bill of Rs.17985 is due on 14 May 2024. Pay at https://pgvcl.com/ebill/7RJ97ljh to avoid interest.,benign
Electricity Dept. notice: Rs.19151 overdue on account 5171844753. KYC + payment required at hxxps://gasbill-now(.)com/pay/mlPF0u3A to avoid cut.,phishing_link
Gas Agency notice: Refill booking suspended for account 4264948216. Clear dues Rs.7400 at http://powerpay-rGYTaz.store/now now.,phishing_link
Water supply disconnection order issued for account 0358607922 due to Rs.16273 unpaid. Reverse this at: https://tiny.cc/lZDqrvAN,phishing_link
New water meter installation scheduled at your property on 9 Jan 2024. Be available 9 AM-1 PM.,benign
URGENT: Your piped gas connection will be terminated for non-payment of Rs.14081. Settle now: hxxps://bank-secure(.)in/kyc/Xv2zldo,fake_payment_portal
NEFT transfer of Rs.3948 to 6133678113 successful. UTR: 62335442. 18 Apr 2024,benign
Electricity bill reminder: Rs. 4032 due. Pay via official DISCOM app or website official portal,benign
Final notice from State DISCOM: Pending bill Rs. 8621. Pay immediately at http://86.93.243.83/discombill.support/track/Z6MbR?txn=OrWXAQX1PO&uid=0HFZwl&amt=3316 to avoid disconnection.,account_block_scam
UPPCL Consumer Alert: Bill of Rs.4128 overdue. Update KYC and pay online: https://hdfcnet-OZbcm8Dy.com/verify. Avoid disconnection today.,kyc_scam
WARNING: URGENT: Your electricity connection [4598628676] will be disconnected today at 6 PM due to overdue bill Rs.22107. Pay NOW: https://tiny.cc/utilitypay,phishing_link
Reminder: Water dues Rs. 6591. Pay via official app official portal,benign
Gas subsidy of Rs.90 credited to your account for August. Check details at https://onlinesbi.sbi/sbipay/w9yoiVlE,benign
Your LPG cylinder has been booked. Delivery expected on 1 Oct 2024. Order ID: 32653124.,benign
Gas Agency notice: Refill booking suspended for account 1228085799. Clear dues Rs.15082 at https://ow.ly/TBXxc74 now.,impersonation
"PNG supply disruption warning: Account 8946733234, dues Rs.24846. Resolve payment at http://waterbill-LU9vmO.top/now immediately.",kyc_scam
Your LPG cylinder has been booked. Delivery expected on 3 Aug 2024. Order ID: 29827640.,benign
"Dear customer, your account statement is ready. Access via official app official portal.",benign
Your LPG booking status: Order 06464733 confirmed. Estimated delivery: 4 May 2024.,benign
KYC updated successfully for account 9840531026. No further action required.,benign
DISCom Service: Rs.11979 overdue on your meter. Our technician will disconnect by 4 PM unless paid at: https://icicisecure-j4ZgGal.com/login,impersonation
Electricity bill overdue. Last date today. Pay Rs. 3642 via hxxps://rb.gy/Ig6QjcwI,impersonation
HMWS&SB Alert: Account 2428315205 has Rs.2837 pending. Pay via https://jaldiscom-NZQ1b.net/pay or face water supply suspension.,kyc_scam
Your water account 3999295308 has no pending dues. Thank you for timely payment.,benign
EMI of Rs.15980 auto-debited from account 4606867797 on 13 Apr 2024. Loan account updated.,benign
"PNG bill generated for consumer 8674146389: 325 SCM, Rs.10661. Pay by 16 Jan 2024.",benign
Power outage in your area due to maintenance work on 19 Jul 2024. Expected restoration by 10:00 PM.,benign
HP Gas Alert: Pending dues Rs.18414 on your account. Update KYC and pay at https://bit.ly/BRV2uq9 immediately.,kyc_scam
FD maturity alert: Your fixed deposit of Rs.6634 matures on 15 Oct 2024. Contact branch for renewal.,benign
WARNING: Water Board Notice: Unpaid bill Rs.13700 on account 5594213504. Supply will be cut today. Pay now: hxxp://waterservices(.)in/overdue/Hq5HQCDC,fake_payment_portal
MCGM Water: Your account shows Rs.5771 overdue charges. Connection cut in 3 hours unless paid at: https://ow.ly/ekKGAmsDX,kyc_scam
Gas meter reading for August: 405 units. Bill Rs.18136. Due by 4 Jul 2024.,benign
Electricity bill overdue. Last date today. Pay Rs. 3928 via https://discom-pay.in/portal/2LlQM,kyc_scam
SIP of Rs.5629 processed for account 7621549818 on 5 May 2024. Ref: 41121096.,benign
Your electricity account shows Rs.22301 pending. Our team will disconnect supply at 5 PM. Avoid this by paying: https://cutt.ly/fhdboEV,fake_payment_portal
Payment received: Water charges Rs. 8161. Receipt: R667193.,benign
Your electricity account 5816270578 is up to date. Next bill on 19 Sep 2024.,benign
Failed transaction alert. Confirm details at https%3A%2F/cutt.ly/fCQ69i,fake_payment_portal
SBI Alert: Your account 4060453667 shows unusual activity. Confirm your details at https://torrentpower-Pql4F.co.in/dues to prevent blocking.,kyc_scam
Meter reading for account 6383535362: 145 units consumed. Bill Rs.13712. Due 25 Mar 2024.,benign
KYC updated successfully for account 1537566947. No further action required.,benign
Cylinder delivery scheduled for 27 May 2024. Please keep Rs.6493 ready for driver.,benign
Final notice: Water supply to your address will be stopped for non-payment of Rs.22101. Pay immediately: http://utility-vfe3ucWS1.online/pay,fake_payment_portal
Your bank account is temporarily blocked. Verify immediately: http://bank-verify.in/bill/O50YL,fake_payment_portal
New water meter installation scheduled at your property on 22 Jan 2024. Be available 9 AM-1 PM.,benign
Your bank account is temporarily blocked. Verify immediately: https://137.172.53.226/bit.ly/Tqn4S,impersonation
LPG connection blocked. Reactivate by paying Rs. 1995 at https :// lpgpay-verify . com/bill/ausPl?amt=6743&txn=qoU7sSaOQd,fake_payment_portal
IGL: PNG connection transfer request received. Processing time 7 working days. Ref: 08072437.,benign
WARNING: Water Board Notice: Unpaid bill Rs.2710 on account 6892262431. Supply will be cut today. Pay now: hxxp://electricity-board(.)in/pay/jYFpg4jB,impersonation
Rs.21830 electricity bill paid successfully. Transaction ID: 51602244. Thank you!,benign
Civic Authority notice: Overdue water charges Rs.15435 for 5965816522. Pay immediately at http://10.32.142.229/bill/OtDP3zlja to avoid disruption.,phishing_link
Scheduled water supply interruption on 19 May 2024 for maintenance. Duration: 10:00 AM to 2:00 PM.,benign
Scheduled water supply interruption on 8 Sep 2024 for maintenance. Duration: 12:00 PM to 10:00 PM.,benign
Your bank account is temporarily blocked. Verify immediately: hxxps://is(.)gd/fnPeKIin,fake_payment_portal
KDWSP Notice: Your water account 1885549765 has dues Rs.1188. Settlement required at hxxp://powerco(.)net/urgent/cOdGOf to maintain supply.,kyc_scam
Reminder: Gas charges Rs. 182. Pay via official app official portal,benign
WARNING: Water Board Notice: Unpaid bill Rs.7694 on account 8849983304. Supply will be cut today. Pay now: https://is.gd/paybill_now,impersonation
Gas bill for April generated: Rs.3097 for account 9484023113. Due date: 6 Mar 2024. Pay at https://bsesdelhi.com/pay/bill/qo6ubvqi,benign
"Bill generated: Consumer 8317868401, Amount Rs.19564, Due 27 Oct 2024. Pay online: https://jaldiscom.com/payment/7RkYewSa",benign
Power supply suspension due to non-payment. Clear Rs. 9024 at https://cutt.ly/hsnun2NZv,kyc_scam
LPG connection blocked. Reactivate by paying Rs. 2692 at hxxps://tinyurl(.)com/uw7W1H,impersonation
Your LPG booking status: Order 82056893 confirmed. Estimated delivery: 12 Jul 2024.,benign
Payment received for LPG booking. Amount Rs. 1610. Ref: R720556.,benign
Subsidy of Rs.481 applied to your electricity account 4644027466. Net payable: Rs.10463.,benign
"Hi, this is City Power. Your account has Rs.18088 dues. Complete payment at hxxp://waterservices(.)in/overdue/vrk4W5 or service cuts tonight.",fake_payment_portal
Cheque 25517887 for Rs.13255 cleared on 1 Jan 2024. Account updated.,benign
Gas service suspended due to KYC issue. Update now at https://t[.]co/hP9BZ,impersonation
Canara Bank: Linked mobile number mismatch detected. Update records at https://is.gd/e4lehJDUA to avoid account freeze.,impersonation
UPI refund pending. Claim now at https://cutt[.]ly/CDVpQ,fake_payment_portal
Electricity Dept. notice: Rs.24942 overdue on account 9504158346. KYC + payment required at hxxp://waterservices(.)in/overdue/njKanSsd to avoid cut.,phishing_link
Safety advisory: Check hose & regulator periodically. For support contact helpline.,benign
"PNG bill generated for consumer 8937281888: 452 SCM, Rs.17440. Pay by 19 Oct 2024.",benign
"PNG bill generated for consumer 7117687502: 91 SCM, Rs.7600. Pay by 18 Jul 2024.",benign
"Hi, this is City Power. Your account has Rs.21692 dues. Complete payment at https://tinyurl.com/TOmWwh or service cuts tonight.",phishing_link
Reminder: Water dues Rs. 14376. Pay via official app http://waterpay.example.in/account/F2Dvt,benign
